portal,url
bnc_amazonas,https://bncamazonas.com.br/municipios/pai-mae-vida-decretada-prisao-dono-loja-ketamina/
bnc_amazonas,https://bncamazonas.com.br/municipios/policia-federal-prende-um-por-dia-drogas-aeroporto-manaus/
bnc_amazonas,https://bncamazonas.com.br/municipios/amazonas-policia-prendendo-policia-delegado-militares/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/com-bolsonaro-exercito-liberou-5-mil-armas-a-condenados-por-crimes/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/com-homicidas-no-meio-255-presos-esticam-saida-do-natal/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/moro-acusado-infiltrar-policial-espionar-presidente-tce/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/paracetamol-bem-causa-problema-organismo/
bnc_amazonas,https://bncamazonas.com.br/brasilia/deputado-cobra-ministerio-de-dino-sobre-avanco-da-criminalidade-na-amazonia/
bnc_amazonas,https://bncamazonas.com.br/municipios/engenheiro-pesca-luta-pesca-ilegal-amazonia/
bnc_amazonas,https://bncamazonas.com.br/municipios/policia-trono-maconha-meia-tonelada-drogas-manaus/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/pf-9/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/oito-corpos-boiam-em-garimpo-na-terra-dos-ianomamis/
bnc_amazonas,https://bncamazonas.com.br/municipios/o-tiktoker-e-a-capivara-ibama-aponta-motivos-da-multa-e-punicao/
bnc_amazonas,https://bncamazonas.com.br/municipios/pf-4/
bnc_amazonas,https://bncamazonas.com.br/municipios/traficantes-amazonas-operacao-pf-receita/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/candidata-uniao-brasil-faccao-criminosa/
bnc_amazonas,https://bncamazonas.com.br/municipios/ianomamis-aos-15-anos-fazia-sexo-16-vezes-por-noite-com-garimpeiros/
bnc_amazonas,https://bncamazonas.com.br/municipios/operacao-triplice-fronteira-pf-toneladas-drogas-am/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/coronel/
bnc_amazonas,https://bncamazonas.com.br/municipios/amazonia-drama-atalaia-do-norte-vale-do-javari/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/paredao/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/el-chapo/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/caminhoes/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/grampo-celular-ligacao-policiais-faccao-criminosa/
bnc_amazonas,https://bncamazonas.com.br/municipios/vale-javari-substituto-bruno/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/colombia/
bnc_amazonas,https://bncamazonas.com.br/poder/stj-joga-agua-fria-na-militarizacao-e-armamento-de-guardas-municipais/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/guardas-municipais/
bnc_amazonas,https://bncamazonas.com.br/poder/mpf-amazonas-denuncia-presidente-da-funai-por-perseguir-servidores/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/faccao-criminosa-usa-incentivo-de-bolsonaro-para-modernizar-arsenal/
bnc_amazonas,https://bncamazonas.com.br/municipios/execucao-bruno-dom-mandante/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/justica-policia-sigilo-filho-bolsonaro/
bnc_amazonas,https://bncamazonas.com.br/poder/bolsonaro-e-claro-em-insinuar-golpe-com-exercito-de-200-milhoes/
bnc_amazonas,https://bncamazonas.com.br/municipios/policia/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/bolsonaro-11/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/faccoes/
bnc_amazonas,https://bncamazonas.com.br/poder/ministerio-justica-troca-pf-amazonas/
bnc_amazonas,https://bncamazonas.com.br/municipios/vernissage-expoe-obras-de-artistas-que-se-conectam-pela-diversidade/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/submarino-cocaina-apreendido-pacifico/
bnc_amazonas,https://bncamazonas.com.br/municipios/telegram-viraliza-filme-negacionista-e-fake-news-sobre-amazonia/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/pcc-tem-como-parca-o-chefao-do-crime-el-chapo-guzman/
bnc_amazonas,https://bncamazonas.com.br/poder/bolsonaro-teme-que-acusacoes-contra-os-filhos-afetem-sua-eleicao/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/stf-retoma-julgamento-da-letalidade-das-operacoes-policiais-do-rio-pm/
bnc_amazonas,https://bncamazonas.com.br/municipios/traficantes-licenca-governo-garimpar-amazonia/
bnc_amazonas,https://bncamazonas.com.br/parintins-perdeu-o-encanto/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/guerra-dos-narcos-repete-no-equador-massacre-de-presos-no-amazonas/
bnc_amazonas,https://bncamazonas.com.br/poder/desembargadora-do-am-punida-com-aposentadoria-demora-a-desapegar/
bnc_amazonas,https://bncamazonas.com.br/municipios/am-nao-poe-nenhuma-cidade-entre-162-sem-homicidio-ha-10-anos/
bnc_amazonas,https://bncamazonas.com.br/poder/juizes-fecham-olhos-para-agressao-e-truculencia-policiais-diz-defensoria/
bnc_amazonas,https://bncamazonas.com.br/poder/roberto-jefferson-e-condenado-por-homofobia-contra-governador-gaucho/
bnc_amazonas,https://bncamazonas.com.br/poder/deus-atendeu-nossas-preces-disse-carlos-souza-sobre-absolvicao/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/crime-organizado-lideres-atentados/
