portal,url
cnn,https://www.cnnbrasil.com.br/nacional/pf-prende-26-foragidos-que-tentaram-fazer-o-enem/
cnn,https://www.cnnbrasil.com.br/nacional/capital-paulista-entra-em-estado-de-atencao-para-alagamentos/
cnn,https://www.cnnbrasil.com.br/internacional/venda-mercado-e-doacao-orgaos-o-debate-inusitado-que-javier-milei-incitou-na-argentina/
cnn,https://www.cnnbrasil.com.br/esportes/outros-esportes/exercito-de-libertacao-nacional-e-responsavel-pelo-sequestro-dos-pais-de-luis-diaz-diz-governo-colombiano/
cnn,https://www.cnnbrasil.com.br/nacional/bahia-tres-homens-morrem-apos-tiroteio-com-a-pm-na-regiao-metropolitana-de-salvador/
cnn,https://www.cnnbrasil.com.br/politica/debate-sobre-pec-que-criminaliza-porte-e-uso-de-drogas-e-marcada-por-criticas-ao-stf-e-discursos-favoraveis-ao-texto/
cnn,https://www.cnnbrasil.com.br/nacional/pf-cumpre-13-mandados-de-prisao-em-operacao-contra-conflitos-em-terra-indigena-no-rs/
cnn,https://www.cnnbrasil.com.br/nacional/novo-caso-de-mala-trocada-por-drogas-no-aeroporto-de-guarulhos-leva-libio-brasileiro-a-prisao/
cnn,https://www.cnnbrasil.com.br/internacional/seis-presidentes-em-6-anos-problemas-economicos-e-violencia-peru-vive-turbulencia-politica-e-social/
cnn,https://www.cnnbrasil.com.br/nacional/justica-mantem-prisao-de-lider-de-milicia-preso-na-zona-oeste-do-rio/
cnn,https://www.cnnbrasil.com.br/nacional/tres-pessoas-foram-mortas-e-duas-feridas-apos-confrontos-com-a-pm-em-salvador/
cnn,https://www.cnnbrasil.com.br/nacional/ba-3-dos-suspeitos-mortos-em-confronto-com-a-pm-tinham-passagens-pela-policia/
cnn,https://www.cnnbrasil.com.br/esportes/futebol/vasco-da-gama/ex-jogador-do-vasco-e-condenado-por-trafico-internacional-de-drogas/
cnn,https://www.cnnbrasil.com.br/politica/bancada-do-rj-na-camara-dos-deputados-pressiona-castro-por-plano-de-seguranca/
cnn,https://www.cnnbrasil.com.br/politica/servidores-da-pf-veem-descaso-e-pressionam-governo-em-manifestacoes-pelo-brasil/
cnn,https://www.cnnbrasil.com.br/nacional/homem-e-deixado-de-cueca-a-mostra-apos-sofrer-segundo-assalto-na-mesma-madrugada/
cnn,https://www.cnnbrasil.com.br/nacional/pf-prende-duas-pessoas-em-operacao-contra-trafico-de-drogas-no-rs/
cnn,https://www.cnnbrasil.com.br/internacional/carro-diplomatico-do-brasil-e-detido-na-turquia-com-mais-de-50kg-de-cocaina-segundo-imprensa-local/
cnn,https://www.cnnbrasil.com.br/nacional/quatro-suspeitos-morrem-em-troca-de-tiros-com-a-policia-em-salvador-ba/
cnn,https://www.cnnbrasil.com.br/politica/claudio-castro-diz-que-endurecimento-das-penas-e-fundamental-para-combater-crime-organizado/
cnn,https://www.cnnbrasil.com.br/nacional/apos-ataques-no-rio-policia-mira-tres-alvos-para-direcionar-combate-ao-crime/
cnn,https://www.cnnbrasil.com.br/nacional/o-que-se-sabe-ate-agora-sobre-os-ataques-a-onibus-no-rio/
cnn,https://www.cnnbrasil.com.br/nacional/exercito-deve-pedir-quebra-de-sigilo-e-prisao-de-militares-envolvidos-em-furto-de-metralhadoras/
cnn,https://www.cnnbrasil.com.br/nacional/pf-investiga-trafico-de-trabalhadores-brasileiros-para-turquia/
cnn,https://www.cnnbrasil.com.br/internacional/conheca-as-propostas-de-sergio-massa-e-javier-milei-para-a-presidencia-da-argentina/
cnn,https://www.cnnbrasil.com.br/nacional/ufrj-pede-reforco-policial-por-causa-da-proximidade-com-o-complexo-da-mare/
cnn,https://www.cnnbrasil.com.br/nacional/ex-campeao-de-fisiculturismo-e-morto-a-tiros-em-academia-no-interior-de-sao-paulo/
cnn,https://www.cnnbrasil.com.br/nacional/assessora-de-vereador-e-mais-sete-pessoas-sao-presas-em-megaoperacao-contra-organizacao-criminosa-de-salvador/
cnn,https://www.cnnbrasil.com.br/nacional/operacao-mare-prejuizo-ao-trafico-passa-de-r-20-milhoes-estima-governo-do-rj/
cnn,https://www.cnnbrasil.com.br/internacional/em-ultimo-debate-na-argentina-massa-diz-que-incluira-hamas-em-lista-de-terroristas-e-milei-critica-marxismo-cultural/
cnn,https://www.cnnbrasil.com.br/internacional/eleicao-em-luxemburgo-neste-domingo-8-tem-eleitorado-e-candidata-brasileira/
cnn,https://www.cnnbrasil.com.br/nacional/bahia-ja-tem-mais-de-10-mortes-em-confrontos-policiais-na-primeira-semana-de-outubro/
cnn,https://www.cnnbrasil.com.br/nacional/se-ele-nao-conseguia-resolver-algo-ajudava-a-curar-o-coracao-diz-prima-de-medico-assassinado/
cnn,https://www.cnnbrasil.com.br/nacional/assassinatos-em-regiao-onde-medicos-foram-mortos-no-rj-aumentaram-127-no-ultimo-ano/
cnn,https://www.cnnbrasil.com.br/politica/decisao-do-congresso-sobre-drogas-tem-mais-forca-que-a-do-stf-e-pec-vai-a-plenario-em-novembro-diz-relator-a-cnn/
cnn,https://www.cnnbrasil.com.br/nacional/ataque-a-tiros-no-rj-e-resultado-de-nao-enfrentamento-contra-milicias-e-trafico-diz-sociologo/
cnn,https://www.cnnbrasil.com.br/internacional/biden-diz-que-muros-nao-funcionam-apesar-de-seu-governo-ampliar-barreira-nos-eua/
cnn,https://www.cnnbrasil.com.br/politica/cheiro-de-maconha-permite-revista-de-pessoa-mas-nao-busca-em-residencia-diz-stj/
cnn,https://www.cnnbrasil.com.br/politica/stf-tem-nove-votos-para-determinar-elaboracao-de-plano-para-melhorar-sistema-prisional/
cnn,https://www.cnnbrasil.com.br/internacional/grupo-e-preso-acusado-de-retirar-rins-de-pacientes-e-vende-los-por-mais-de-r-170-mil-no-paquistao/
cnn,https://www.cnnbrasil.com.br/nacional/prisao-preventiva-de-marcola-e-revogada-apos-16-anos-lider-do-pcc-permanecera-na-cadeia/
cnn,https://www.cnnbrasil.com.br/esportes/outros-esportes/cinco-suspeitos-de-participar-de-briga-de-torcidas-do-fortaleza-sao-presos/
cnn,https://www.cnnbrasil.com.br/internacional/do-whatsapp-a-guerra-como-cidadaos-cubanos-foram-recrutados-para-lutar-pela-russia/
cnn,https://www.cnnbrasil.com.br/internacional/gangues-tomam-conta-do-haiti-e-ja-mataram-milhares-este-ano/
cnn,https://www.cnnbrasil.com.br/nacional/mpf-abre-inquerito-sobre-papel-do-banco-do-brasil-na-escravidao/
cnn,https://www.cnnbrasil.com.br/nacional/castro-confirma-pedido-de-transferencia-de-traficantes-do-rio-para-presidios-federais/
cnn,https://www.cnnbrasil.com.br/entretenimento/relembre-os-ex-bbbs-que-viraram-casos-de-policia/
cnn,https://www.cnnbrasil.com.br/entretenimento/chico-felitti-lanca-podcast-sobre-kat-torres-acusada-de-trafico-humano-entenda/
cnn,https://www.cnnbrasil.com.br/internacional/crise-recente-de-imigrantes-na-italia-traz-de-volta-divisoes-entre-europeus-e-problema-sem-fim/
cnn,https://www.cnnbrasil.com.br/internacional/papa-francisco-diz-que-impedir-resgate-de-imigrantes-no-mar-e-gesto-de-odio/
cnn,https://www.cnnbrasil.com.br/economia/macroeconomia/analise-rupert-murdoch-um-fazedor-de-reis-na-politica-dos-republicanos-enriqueceu-ao-envenenar-a-america/
cnn,https://www.cnnbrasil.com.br/nacional/delivery-de-drogas-e-desmontado-pela-policia-no-rio-grande-do-sul/
cnn,https://www.cnnbrasil.com.br/internacional/o-que-e-el-tren-de-aragua-gangue-na-venezuela-alvo-de-megaoperacao-do-governo-maduro-com-11-mil-agentes/
cnn,https://www.cnnbrasil.com.br/nacional/policia-prende-e-mata-na-bahia-em-megaoperacao-contra-suspeitos-de-mais-de-30-homicidios/
cnn,https://www.cnnbrasil.com.br/entretenimento/acao-drama-infantis-e-brasileiros-veja-as-estreias-que-chegam-hoje-aos-cinemas-brasileiros/
cnn,https://www.cnnbrasil.com.br/internacional/cubanos-sao-seduzidos-por-promessas-de-dinheiro-e-cidadania-para-lutar-pela-russia-na-guerra-contra-a-ucrania/
